Address	Length	Type	String
.rdata:00000001438149B6	0000000E	C	SteamAPI_Init
.rdata:00000001438149C6	00000028	C	SteamInternal_FindOrCreateUserInterface
.rdata:00000001438149F0	00000016	C	SteamAPI_RunCallbacks
.rdata:0000000143814A08	0000001C	C	SteamAPI_RegisterCallResult
.rdata:0000000143814A26	0000001E	C	SteamAPI_UnregisterCallResult
.rdata:0000000143814A46	00000044	C	?setUserData@EventInstance@Studio@FMOD@@QEAA?AW4FMOD_RESULT@@PEAX@Z
.rdata:0000000143814A8C	00000047	C	?getUserData@EventInstance@Studio@FMOD@@QEBA?AW4FMOD_RESULT@@PEAPEAX@Z
.rdata:0000000143814AD6	00000070	C	?setCallback@EventInstance@Studio@FMOD@@QEAA?AW4FMOD_RESULT@@P6A?AW44@IPEAUFMOD_STUDIO_EVENTINSTANCE@@PEAX@ZI@Z
.rdata:0000000143814B48	0000003B	C	?keyOff@EventInstance@Studio@FMOD@@QEAA?AW4FMOD_RESULT@@XZ
.rdata:0000000143814B86	00000063	C	?setParameterByID@EventInstance@Studio@FMOD@@QEAA?AW4FMOD_RESULT@@UFMOD_STUDIO_PARAMETER_ID@@M_N@Z
.rdata:0000000143814BEC	0000003C	C	?release@EventInstance@Studio@FMOD@@QEAA?AW4FMOD_RESULT@@XZ
.rdata:0000000143814C2A	0000005A	C	?getChannelGroup@EventInstance@Studio@FMOD@@QEBA?AW4FMOD_RESULT@@PEAPEAVChannelGroup@3@@Z
.rdata:0000000143814C86	00000066	C	?getPlaybackState@EventInstance@Studio@FMOD@@QEBA?AW4FMOD_RESULT@@PEAW4FMOD_STUDIO_PLAYBACK_STATE@@@Z
.rdata:0000000143814CEE	00000049	C	?setTimelinePosition@EventInstance@Studio@FMOD@@QEAA?AW4FMOD_RESULT@@H@Z
.rdata:0000000143814D3A	0000004C	C	?getTimelinePosition@EventInstance@Studio@FMOD@@QEBA?AW4FMOD_RESULT@@PEAH@Z
.rdata:0000000143814D88	00000052	C	?stop@EventInstance@Studio@FMOD@@QEAA?AW4FMOD_RESULT@@W4FMOD_STUDIO_STOP_MODE@@@Z
.rdata:0000000143814DDC	0000003A	C	?start@EventInstance@Studio@FMOD@@QEAA?AW4FMOD_RESULT@@XZ
.rdata:0000000143814E18	0000005C	C	?set3DAttributes@EventInstance@Studio@FMOD@@QEAA?AW4FMOD_RESULT@@PEBUFMOD_3D_ATTRIBUTES@@@Z
.rdata:0000000143814E76	0000005C	C	?get3DAttributes@EventInstance@Studio@FMOD@@QEBA?AW4FMOD_RESULT@@PEAUFMOD_3D_ATTRIBUTES@@@Z
.rdata:0000000143814ED4	0000003F	C	?setVolume@EventInstance@Studio@FMOD@@QEAA?AW4FMOD_RESULT@@M@Z
.rdata:0000000143814F16	0000002D	C	?isValid@EventInstance@Studio@FMOD@@QEBA_NXZ
.rdata:0000000143814F46	0000005B	C	?getLoadingState@Bank@Studio@FMOD@@QEBA?AW4FMOD_RESULT@@PEAW4FMOD_STUDIO_LOADING_STATE@@@Z
.rdata:0000000143814FA4	00000032	C	?unload@Bank@Studio@FMOD@@QEAA?AW4FMOD_RESULT@@XZ
.rdata:0000000143814FD8	00000075	C	?getParameterDescriptionList@System@Studio@FMOD@@QEBA?AW4FMOD_RESULT@@PEAUFMOD_STUDIO_PARAMETER_DESCRIPTION@@HPEAH@Z
.rdata:0000000143815050	00000067	C	?loadBankCustom@System@Studio@FMOD@@QEAA?AW4FMOD_RESULT@@PEBUFMOD_STUDIO_BANK_INFO@@IPEAPEAVBank@23@@Z
.rdata:00000001438150BA	00000041	C	?setListenerWeight@System@Studio@FMOD@@QEAA?AW4FMOD_RESULT@@HM@Z
.rdata:00000001438150FE	0000006D	C	?setListenerAttributes@System@Studio@FMOD@@QEAA?AW4FMOD_RESULT@@HPEBUFMOD_3D_ATTRIBUTES@@PEBUFMOD_VECTOR@@@Z
.rdata:000000014381516E	0000003E	C	?setNumListeners@System@Studio@FMOD@@QEAA?AW4FMOD_RESULT@@H@Z
.rdata:00000001438151AE	00000049	C	?lookupID@System@Studio@FMOD@@QEBA?AW4FMOD_RESULT@@PEBDPEAUFMOD_GUID@@@Z
.rdata:00000001438151FA	0000005C	C	?setParameterByID@System@Studio@FMOD@@QEAA?AW4FMOD_RESULT@@UFMOD_STUDIO_PARAMETER_ID@@M_N@Z
.rdata:0000000143815258	0000005A	C	?getSoundInfo@System@Studio@FMOD@@QEBA?AW4FMOD_RESULT@@PEBDPEAUFMOD_STUDIO_SOUND_INFO@@@Z
.rdata:00000001438152B4	00000046	C	?getVCA@System@Studio@FMOD@@QEBA?AW4FMOD_RESULT@@PEBDPEAPEAVVCA@23@@Z
.rdata:00000001438152FC	00000055	C	?getEvent@System@Studio@FMOD@@QEBA?AW4FMOD_RESULT@@PEBDPEAPEAVEventDescription@23@@Z
.rdata:0000000143815354	00000045	C	?getCoreSystem@System@Studio@FMOD@@QEBA?AW4FMOD_RESULT@@PEAPEAV13@@Z
.rdata:000000014381539C	00000034	C	?update@System@Studio@FMOD@@QEAA?AW4FMOD_RESULT@@XZ
.rdata:00000001438153D2	00000035	C	?release@System@Studio@FMOD@@QEAA?AW4FMOD_RESULT@@XZ
.rdata:000000014381540A	0000003F	C	?initialize@System@Studio@FMOD@@QEAA?AW4FMOD_RESULT@@HIIPEAX@Z
.rdata:000000014381544C	00000063	C	?setAdvancedSettings@System@Studio@FMOD@@QEAA?AW4FMOD_RESULT@@PEAUFMOD_STUDIO_ADVANCEDSETTINGS@@@Z
.rdata:00000001438154B2	0000003E	C	?create@System@Studio@FMOD@@SA?AW4FMOD_RESULT@@PEAPEAV123@I@Z
.rdata:00000001438154F2	00000035	C	?setVolume@VCA@Studio@FMOD@@QEAA?AW4FMOD_RESULT@@M@Z
.rdata:000000014381552A	0000004C	C	?getInstanceCount@EventDescription@Studio@FMOD@@QEBA?AW4FMOD_RESULT@@PEAH@Z
.rdata:0000000143815578	0000005E	C	?createInstance@EventDescription@Studio@FMOD@@QEBA?AW4FMOD_RESULT@@PEAPEAVEventInstance@23@@Z
.rdata:00000001438155D8	0000004C	C	?hasSustainPoint@EventDescription@Studio@FMOD@@QEBA?AW4FMOD_RESULT@@PEA_N@Z
.rdata:0000000143815626	00000045	C	?isStream@EventDescription@Studio@FMOD@@QEBA?AW4FMOD_RESULT@@PEA_N@Z
.rdata:000000014381566E	00000046	C	?isOneshot@EventDescription@Studio@FMOD@@QEBA?AW4FMOD_RESULT@@PEA_N@Z
.rdata:00000001438156B6	00000045	C	?getLength@EventDescription@Studio@FMOD@@QEBA?AW4FMOD_RESULT@@PEAH@Z
.rdata:00000001438156FE	0000006A	C	?getUserProperty@EventDescription@Studio@FMOD@@QEBA?AW4FMOD_RESULT@@PEBDPEAUFMOD_STUDIO_USER_PROPERTY@@@Z
.rdata:000000014381576A	0000007E	C	?getParameterDescriptionByIndex@EventDescription@Studio@FMOD@@QEBA?AW4FMOD_RESULT@@HPEAUFMOD_STUDIO_PARAMETER_DESCRIPTION@@@Z
.rdata:00000001438157EA	00000058	C	?getParameterDescriptionCount@EventDescription@Studio@FMOD@@QEBA?AW4FMOD_RESULT@@PEAH@Z
.rdata:0000000143815844	00000030	C	?isValid@EventDescription@Studio@FMOD@@QEBA_NXZ
.rdata:0000000143815876	0000001D	C	vkGetImageMemoryRequirements
.rdata:0000000143815896	00000012	C	vkBindImageMemory
.rdata:00000001438158AA	0000000D	C	vkFreeMemory
.rdata:00000001438158BA	00000010	C	vkCmdCopyBuffer
.rdata:00000001438158CC	00000024	C	vkGetPhysicalDeviceMemoryProperties
.rdata:00000001438158F2	0000000E	C	vkUnmapMemory
.rdata:0000000143815902	0000000F	C	vkCreateBuffer
.rdata:0000000143815914	0000001A	C	vkFlushMappedMemoryRanges
.rdata:0000000143815930	00000014	C	vkGetDeviceProcAddr
.rdata:0000000143815946	00000010	C	vkDestroyBuffer
.rdata:0000000143815958	00000011	C	vkAllocateMemory
.rdata:000000014381596C	00000013	C	vkBindBufferMemory
.rdata:0000000143815982	00000016	C	vkGetInstanceProcAddr
.rdata:000000014381599A	0000001E	C	vkGetPhysicalDeviceProperties
.rdata:00000001438159BA	0000001F	C	vkInvalidateMappedMemoryRanges
.rdata:00000001438159DC	0000000F	C	vkDestroyImage
.rdata:00000001438159EE	0000000E	C	vkCreateImage
.rdata:00000001438159FE	0000000C	C	vkMapMemory
.rdata:0000000143815A0C	0000001E	C	vkGetBufferMemoryRequirements
.rdata:0000000143815A2C	00000015	C	BinkDoFrameAsyncWait
.rdata:0000000143815A44	00000021	C	BinkRequestStopAsyncThreadsMulti
.rdata:0000000143815A68	0000000E	C	BinkSetVolume
.rdata:0000000143815A78	0000000E	C	BinkNextFrame
.rdata:0000000143815A88	00000010	C	BinkSetWillLoop
.rdata:0000000143815A9A	0000001E	C	BinkWaitStopAsyncThreadsMulti
.rdata:0000000143815ABA	00000014	C	BinkOpenDirectSound
.rdata:0000000143815AD0	0000000F	C	BinkShouldSkip
.rdata:0000000143815AE2	00000016	C	BinkDoFrameAsyncMulti
.rdata:0000000143815AFA	00000015	C	BinkStartAsyncThread
.rdata:0000000143815B12	00000013	C	BinkSetSoundSystem
.rdata:0000000143815B28	0000000E	C	BinkSetMemory
.rdata:0000000143815B38	00000009	C	BinkWait
.rdata:0000000143815B44	00000009	C	BinkGoto
.rdata:0000000143815B50	0000000A	C	BinkClose
.rdata:0000000143815B5C	00000009	C	BinkOpen
.rdata:0000000143815B68	00000017	C	BinkSetOSFileCallbacks
.rdata:0000000143815B82	00000019	C	BinkRegisterFrameBuffers
.rdata:0000000143815B9E	00000019	C	BinkAllocateFrameBuffers
.rdata:0000000143815BBA	00000018	C	BinkGetFrameBuffersInfo
.rdata:0000000143815BD4	0000000D	C	BinkGetError
.rdata:0000000143817442	0000000D	C	freeaddrinfo
.rdata:0000000143817452	00000008	C	WSARecv
.rdata:000000014381745C	0000000C	C	getaddrinfo
.rdata:0000000143817468	0000000B	C	WS2_32.dll
.rdata:0000000143817476	00000012	C	MiniDumpWriteDump
.rdata:000000014381748A	0000000D	C	ImageRvaToVa
.rdata:000000014381749A	0000001A	C	ImageDirectoryEntryToData
.rdata:00000001438174B4	0000000C	C	dbghelp.dll
.rdata:00000001438174C2	00000014	C	ImmAssociateContext
.rdata:00000001438174D6	0000000A	C	IMM32.dll
.rdata:00000001438174E2	0000000E	C	timeEndPeriod
.rdata:00000001438174F2	00000010	C	timeBeginPeriod
.rdata:0000000143817502	0000000A	C	WINMM.dll
.rdata:000000014381750E	00000010	C	GetAdaptersInfo
.rdata:0000000143817520	00000010	C	IcmpCloseHandle
.rdata:0000000143817532	0000000F	C	IcmpCreateFile
.rdata:0000000143817544	0000000E	C	IcmpSendEcho2
.rdata:0000000143817552	0000000D	C	IPHLPAPI.DLL
.rdata:0000000143817560	0000000D	C	COMCTL32.dll
.rdata:0000000143817570	00000009	C	GdipFree
.rdata:000000014381757C	00000011	C	GdipDisposeImage
.rdata:0000000143817590	0000000A	C	GdipAlloc
.rdata:000000014381759C	0000000F	C	GdipCloneImage
.rdata:00000001438175AE	00000010	C	GdiplusShutdown
.rdata:00000001438175C0	0000000F	C	GdiplusStartup
.rdata:00000001438175D2	0000001A	C	GdipCreateBitmapFromScan0
.rdata:00000001438175EE	00000013	C	GdipDeleteGraphics
.rdata:0000000143817604	0000001C	C	GdipGetImageGraphicsContext
.rdata:0000000143817622	00000013	C	GdipBitmapLockBits
.rdata:0000000143817638	0000001C	C	GdipCreateHBITMAPFromBitmap
.rdata:0000000143817656	00000019	C	GdipSetInterpolationMode
.rdata:0000000143817672	00000015	C	GdipSetSmoothingMode
.rdata:000000014381768A	00000013	C	GdipDrawImageRectI
.rdata:00000001438176A0	00000015	C	GdipBitmapUnlockBits
.rdata:00000001438176B6	0000000C	C	gdiplus.dll
.rdata:00000001438176C4	0000000E	C	CryptMsgClose
.rdata:00000001438176D4	00000018	C	CertGetCertificateChain
.rdata:00000001438176EE	0000001B	C	CertFreeCertificateContext
.rdata:000000014381770C	00000011	C	CryptQueryObject
.rdata:0000000143817720	0000000F	C	CertCloseStore
.rdata:0000000143817732	00000011	C	CryptMsgGetParam
.rdata:0000000143817746	00000019	C	CertFreeCertificateChain
.rdata:0000000143817762	0000001B	C	CertFindCertificateInStore
.rdata:0000000143817780	00000013	C	CertGetNameStringW
.rdata:0000000143817794	0000000C	C	CRYPT32.dll
.rdata:00000001438177A2	00000013	C	CreateDXGIFactory1
.rdata:00000001438177B6	00000009	C	dxgi.dll
.rdata:00000001438177C2	00000012	C	D3D11CreateDevice
.rdata:00000001438177D4	0000000A	C	d3d11.dll
.rdata:00000001438177E0	0000000C	C	ScriptXtoCP
.rdata:00000001438177EE	0000001D	C	ScriptApplyDigitSubstitution
.rdata:000000014381780E	0000000C	C	ScriptBreak
.rdata:000000014381781C	00000010	C	ScriptIsComplex
.rdata:000000014381782E	0000000E	C	ScriptItemize
.rdata:000000014381783E	0000001E	C	ScriptRecordDigitSubstitution
.rdata:000000014381785E	00000018	C	ScriptGetFontProperties
.rdata:0000000143817878	0000000C	C	ScriptCPtoX
.rdata:0000000143817886	00000010	C	ScriptFreeCache
.rdata:0000000143817898	0000000C	C	ScriptShape
.rdata:00000001438178A6	0000000C	C	ScriptPlace
.rdata:00000001438178B2	0000000A	C	USP10.dll
.rdata:00000001438178BE	00000012	C	InitializeSRWLock
.rdata:00000001438178D2	00000015	C	EnterCriticalSection
.rdata:00000001438178EA	00000010	C	GetCommandLineW
.rdata:00000001438178FC	00000012	C	GetCurrentProcess
.rdata:0000000143817910	00000011	C	TerminateProcess
.rdata:0000000143817924	00000015	C	LeaveCriticalSection
.rdata:000000014381793C	0000001A	C	InitializeCriticalSection
.rdata:0000000143817958	0000000D	C	CreateMutexW
.rdata:0000000143817968	00000014	C	WaitForSingleObject
.rdata:000000014381797E	0000000C	C	CreateFileW
.rdata:000000014381798C	0000000C	C	OpenProcess
.rdata:000000014381799A	00000012	C	GetExitCodeThread
.rdata:00000001438179AE	0000000D	C	GetLastError
.rdata:00000001438179BE	00000018	C	ReleaseSRWLockExclusive
.rdata:00000001438179D8	00000018	C	AcquireSRWLockExclusive
.rdata:00000001438179F2	0000000C	C	CloseHandle
.rdata:0000000143817A00	0000000F	C	RaiseException
.rdata:0000000143817A12	0000000A	C	LocalFree
.rdata:0000000143817A1E	00000016	C	DeleteCriticalSection
.rdata:0000000143817A36	00000014	C	GetCurrentProcessId
.rdata:0000000143817A4C	0000000F	C	CreateProcessW
.rdata:0000000143817A5E	00000011	C	GetModuleHandleW
.rdata:0000000143817A72	0000000D	C	CreateThread
.rdata:0000000143817A82	00000010	C	GetProcessTimes
.rdata:0000000143817A94	00000011	C	CreateDirectoryA
.rdata:0000000143817AA8	0000000F	C	FormatMessageA
.rdata:0000000143817ABA	0000000A	C	WriteFile
.rdata:0000000143817AC6	00000013	C	GetCurrentThreadId
.rdata:0000000143817ADC	00000018	C	SetThreadStackGuarantee
.rdata:0000000143817AF6	0000001C	C	SetUnhandledExceptionFilter
.rdata:0000000143817B14	00000011	C	FlushFileBuffers
.rdata:0000000143817B28	00000011	C	GetFullPathNameW
.rdata:0000000143817B3C	00000013	C	GetModuleFileNameW
.rdata:0000000143817B52	0000000C	C	GlobalAlloc
.rdata:0000000143817B60	0000000B	C	GlobalFree
.rdata:0000000143817B6E	0000000B	C	GlobalLock
.rdata:0000000143817B7C	0000000D	C	GlobalUnlock
.rdata:0000000143817B8C	00000018	C	SetConsoleTextAttribute
.rdata:0000000143817BA6	0000000D	C	GetStdHandle
.rdata:0000000143817BB6	00000012	C	SetThreadPriority
.rdata:0000000143817BCA	00000011	C	GetCurrentThread
.rdata:0000000143817BDE	0000000D	C	LoadLibraryW
.rdata:0000000143817BEE	0000000F	C	GetProcAddress
.rdata:0000000143817C00	00000013	C	OutputDebugStringA
.rdata:0000000143817C16	00000018	C	K32GetProcessMemoryInfo
.rdata:0000000143817C30	00000015	C	GlobalMemoryStatusEx
.rdata:0000000143817C48	00000014	C	MultiByteToWideChar
.rdata:0000000143817C5E	00000014	C	WideCharToMultiByte
.rdata:0000000143817C74	00000011	C	GetModuleHandleA
.rdata:0000000143817C88	00000006	C	Sleep
.rdata:0000000143817C90	0000000D	C	LoadLibraryA
.rdata:0000000143817CA0	00000014	C	VerSetConditionMask
.rdata:0000000143817CB6	0000000C	C	FreeLibrary
.rdata:0000000143817CC4	00000013	C	GlobalMemoryStatus
.rdata:0000000143817CDA	0000000D	C	GetTickCount
.rdata:0000000143817CEA	0000001A	C	QueryPerformanceFrequency
.rdata:0000000143817D06	00000018	C	QueryPerformanceCounter
.rdata:0000000143817D20	00000015	C	ReleaseSRWLockShared
.rdata:0000000143817D38	00000015	C	AcquireSRWLockShared
.rdata:0000000143817D50	0000000E	C	GetFileSizeEx
.rdata:0000000143817D60	00000010	C	UnmapViewOfFile
.rdata:0000000143817D72	00000013	C	CreateFileMappingW
.rdata:0000000143817D88	0000000E	C	MapViewOfFile
.rdata:0000000143817D98	0000000B	C	LocalAlloc
.rdata:0000000143817DA6	0000000F	C	LoadLibraryExW
.rdata:0000000143817DB8	0000000C	C	DeleteFileW
.rdata:0000000143817DC6	00000019	C	WaitForMultipleObjectsEx
.rdata:0000000143817DE2	00000014	C	GetOverlappedResult
.rdata:0000000143817DF8	00000009	C	lstrlenA
.rdata:0000000143817E04	00000009	C	ReadFile
.rdata:0000000143817E10	0000001D	C	GetFileInformationByHandleEx
.rdata:0000000143817E30	00000014	C	InitOnceExecuteOnce
.rdata:0000000143817E46	0000000F	C	SetFilePointer
.rdata:0000000143817E58	0000001B	C	SetFileInformationByHandle
.rdata:0000000143817E76	00000011	C	SetFilePointerEx
.rdata:0000000143817E8A	00000009	C	HeapFree
.rdata:0000000143817E96	0000000A	C	HeapAlloc
.rdata:0000000143817EA2	0000000F	C	GetProcessHeap
.rdata:0000000143817EB4	00000011	C	CreateDirectoryW
.rdata:0000000143817EC8	0000000D	C	CreateEventW
.rdata:0000000143817ED8	0000000F	C	SwitchToThread
.rdata:0000000143817EEA	00000009	C	SetEvent
.rdata:0000000143817EF6	00000015	C	FileTimeToSystemTime
.rdata:0000000143817F0E	0000000C	C	GetFileTime
.rdata:0000000143817F1C	0000000C	C	VirtualFree
.rdata:0000000143817F2A	0000000D	C	VirtualAlloc
.rdata:0000000143817F3A	0000000F	C	FindFirstFileW
.rdata:0000000143817F4C	0000000E	C	FindNextFileW
.rdata:0000000143817F5C	00000011	C	RemoveDirectoryW
.rdata:0000000143817F70	0000000A	C	FindClose
.rdata:0000000143817F7C	00000013	C	GetFileAttributesW
.rdata:0000000143817F92	00000015	C	GetCurrentDirectoryW
.rdata:0000000143817FAA	00000015	C	SetCurrentDirectoryW
.rdata:0000000143817FC2	0000000C	C	MoveFileExW
.rdata:0000000143817FD0	0000000A	C	CopyFileW
.rdata:0000000143817FDC	00000019	C	GetUserDefaultUILanguage
.rdata:0000000143817FF8	0000000C	C	DeleteFileA
.rdata:0000000143818006	0000000D	C	SetEndOfFile
.rdata:0000000143818016	00000013	C	SetFileAttributesW
.rdata:000000014381802C	00000010	C	FlushViewOfFile
.rdata:000000014381803E	0000000E	C	GetSystemInfo
.rdata:000000014381804E	0000000F	C	FormatMessageW
.rdata:0000000143818060	0000000F	C	SizeofResource
.rdata:0000000143818072	00000017	C	WaitForMultipleObjects
.rdata:000000014381808C	00000010	C	TerminateThread
.rdata:000000014381809E	0000000D	C	LoadResource
.rdata:00000001438180AE	0000000E	C	FindResourceW
.rdata:00000001438180BE	0000000D	C	SetLastError
.rdata:00000001438180CE	0000001C	C	InitializeCriticalSectionEx
.rdata:00000001438180EC	00000014	C	GetSystemDirectoryA
.rdata:0000000143818102	0000000C	C	MoveFileExA
.rdata:0000000143818110	00000016	C	WaitForSingleObjectEx
.rdata:0000000143818128	00000018	C	GetEnvironmentVariableA
.rdata:0000000143818142	0000000C	C	GetFileType
.rdata:0000000143818150	0000000E	C	PeekNamedPipe
.rdata:0000000143818160	00000008	C	SleepEx
.rdata:000000014381816A	00000013	C	VerifyVersionInfoW
.rdata:0000000143818180	0000000C	C	CreateFileA
.rdata:000000014381818C	0000000D	C	KERNEL32.dll
.rdata:000000014381819C	0000000C	C	FindWindowW
.rdata:00000001438181AA	0000000A	C	LoadIconW
.rdata:00000001438181B6	0000000C	C	MessageBoxA
.rdata:00000001438181C4	0000000D	C	SendMessageW
.rdata:00000001438181D4	0000000C	C	LoadStringA
.rdata:00000001438181E2	0000000C	C	MessageBoxW
.rdata:00000001438181F0	0000000E	C	FlashWindowEx
.rdata:0000000143818200	0000000A	C	wsprintfW
.rdata:000000014381820C	0000001B	C	IsClipboardFormatAvailable
.rdata:000000014381822A	00000011	C	SetClipboardData
.rdata:000000014381823E	00000011	C	GetClipboardData
.rdata:0000000143818252	0000000F	C	EmptyClipboard
.rdata:0000000143818264	0000000F	C	CloseClipboard
.rdata:0000000143818276	0000000E	C	OpenClipboard
.rdata:0000000143818286	0000000D	C	GetCursorPos
.rdata:0000000143818296	0000000A	C	ReleaseDC
.rdata:00000001438182A2	0000000B	C	ShowCursor
.rdata:00000001438182B0	00000014	C	SetForegroundWindow
.rdata:00000001438182C6	0000000F	C	ReleaseCapture
.rdata:00000001438182D8	00000013	C	SetProcessDPIAware
.rdata:00000001438182EE	00000016	C	SystemParametersInfoW
.rdata:0000000143818306	00000015	C	EnumDisplaySettingsW
.rdata:000000014381831E	00000010	C	PostQuitMessage
.rdata:0000000143818330	00000012	C	GetCaretBlinkTime
.rdata:0000000143818344	00000008	C	SetRect
.rdata:000000014381834E	0000000E	C	GetClientRect
.rdata:000000014381835E	0000000A	C	SetCursor
.rdata:000000014381836A	00000012	C	SetWindowsHookExW
.rdata:000000014381837E	0000000B	C	SetCapture
.rdata:000000014381838C	0000000B	C	ClipCursor
.rdata:000000014381839A	0000000C	C	LoadCursorW
.rdata:00000001438183A8	00000011	C	TranslateMessage
.rdata:00000001438183BC	00000009	C	SetFocus
.rdata:00000001438183C8	00000014	C	UnhookWindowsHookEx
.rdata:00000001438183DE	00000011	C	AdjustWindowRect
.rdata:00000001438183F2	00000014	C	GetForegroundWindow
.rdata:0000000143818408	00000010	C	GetMonitorInfoA
.rdata:000000014381841A	0000000F	C	RegisterClassW
.rdata:000000014381842C	0000000D	C	PeekMessageW
.rdata:000000014381843C	0000000F	C	ClientToScreen
.rdata:000000014381844E	00000010	C	GetMonitorInfoW
.rdata:0000000143818460	00000014	C	RegisterTouchWindow
.rdata:0000000143818476	00000011	C	DispatchMessageW
.rdata:000000014381848A	0000000B	C	GetCapture
.rdata:0000000143818498	0000000B	C	ShowWindow
.rdata:00000001438184A6	00000012	C	GetWindowLongPtrW
.rdata:00000001438184BA	0000000F	C	CallNextHookEx
.rdata:00000001438184CC	00000010	C	CreateWindowExW
.rdata:00000001438184DE	00000012	C	SetWindowLongPtrW
.rdata:00000001438184F2	00000012	C	MonitorFromWindow
.rdata:0000000143818506	0000000D	C	SetWindowPos
.rdata:0000000143818516	00000006	C	GetDC
.rdata:000000014381851E	0000000E	C	DestroyWindow
.rdata:000000014381852E	0000000E	C	GetWindowRect
.rdata:000000014381853E	0000000D	C	PostMessageW
.rdata:000000014381854E	0000000C	C	GetKeyState
.rdata:000000014381855C	0000000F	C	DefWindowProcW
.rdata:000000014381856E	00000019	C	ChangeDisplaySettingsExW
.rdata:000000014381858A	0000001B	C	DisplayConfigGetDeviceInfo
.rdata:00000001438185A8	0000001C	C	GetDisplayConfigBufferSizes
.rdata:00000001438185C6	00000013	C	QueryDisplayConfig
.rdata:00000001438185DC	00000016	C	GetRawInputDeviceList
.rdata:00000001438185F4	00000018	C	RegisterRawInputDevices
.rdata:000000014381860E	00000010	C	GetRawInputData
.rdata:0000000143818620	00000017	C	GetRawInputDeviceInfoW
.rdata:000000014381863A	00000014	C	EnumDisplayDevicesW
